Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,,,,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
2019,1,1,0,30,0,0,0.8,0.1,1.2,1,1000,N/A,,,NSRDB,1331746,-,-,-,42.37,-71.3,-5,64,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
2019,1,1,1,30,0,0,1.1,0.1,1.4,1.6,997,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,2,30,0,0,1.8,0.1,1.3,2.2,994,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,3,30,0,0,2.4,0.1,1.1,2.6,991,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,4,30,0,0,3.1,0.1,1.1,3.1,989,N/A,,DHI,DNI,DNI/DHI,higher means more direct sun rather than diffuse,,,,,,,,,,,,,,,,,
2019,1,1,5,30,0,0,3.6,0.1,1.1,3.7,989,N/A,,64.66514442,196.4627241,3.038154879,,,,,,,,,,,,,,,,,,
2019,1,1,6,30,0,0,4.2,0.1,1.1,4.3,989,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,7,30,14,104,5,0.1,1.1,5.3,989,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,8,30,62,156,6,0.1,1.1,6.3,990,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,9,30,79,95,6.8,0.1,1.1,7.2,991,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,10,30,93,596,7,0.1,1.3,7.5,992,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,11,30,59,879,5.3,0.1,1.4,7.2,993,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,12,30,62,858,3.7,0.1,1.4,6.6,995,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,13,30,54,841,2.7,0.1,1.4,5.8,997,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,14,30,48,746,1.9,0.1,1.3,4.7,999,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,15,30,34,527,1.3,0.1,1.2,3.3,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,16,30,0,0,0.7,0.1,1.2,2.1,1003,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,17,30,0,0,0.1,0.1,1.1,1.3,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,18,30,0,0,-0.6,0.1,1.1,1,1006,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,19,30,0,0,-1.3,0.1,1,-0.1,1007,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,20,30,0,0,-2.1,0.1,1,-1,1008,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,21,30,0,0,-3,0.1,1,-2,1008,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,22,30,0,0,-3.8,0.1,1,-2.8,1009,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,23,30,0,0,-4.6,0.1,1,-3.4,1010,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,0,30,0,0,-5.4,0.1,1,-4.1,1011,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,1,30,0,0,-6,0.1,1,-4.5,1012,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,2,30,0,0,-6.6,0.1,1,-4.5,1013,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,3,30,0,0,-7.2,0.1,1,-4.5,1013,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,4,30,0,0,-7.7,0.1,0.9,-4.5,1014,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,5,30,0,0,-8.2,0.1,0.9,-4.6,1015,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,6,30,0,0,-8.9,0.1,0.9,-4.6,1016,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,7,30,13,73,-9.3,0.1,0.9,-4.3,1018,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,8,30,40,643,-9.6,0.1,0.8,-3.2,1018,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,9,30,43,864,-10,0.1,0.7,-1.9,1018,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,10,30,58,856,-10.6,0.1,0.5,-0.8,1017,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,11,30,76,802,-11.1,0.1,0.4,0.1,1016,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,12,30,110,598,-11.7,0.1,0.3,0.6,1016,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,13,30,100,527,-12,0.1,0.2,0.6,1016,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,14,30,86,357,-11.4,0.1,0.1,0,1016,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,15,30,45,192,-9.5,0.1,0.3,-0.9,1015,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,16,30,3,27,-9.7,0.1,0.6,-2.1,1015,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,17,30,0,0,-7.3,0.1,0.7,-2.9,1015,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,18,30,0,0,-6.2,0.1,0.7,-3.1,1015,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,19,30,0,0,-5.7,0.1,0.7,-2.5,1014,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,20,30,0,0,-5.1,0.1,0.8,-2.3,1013,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,21,30,0,0,-4.5,0.1,0.8,-2.2,1012,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,22,30,0,0,-4,0.1,0.8,-2.2,1011,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,23,30,0,0,-3.6,0.1,0.8,-2.1,1010,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,0,30,0,0,-3.3,0.1,0.8,-1.8,1009,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,1,30,0,0,-2.7,0.1,0.8,-1.3,1008,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,2,30,0,0,-2.2,0.1,0.8,-1,1007,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,3,30,0,0,-1.7,0.1,0.8,-0.8,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,4,30,0,0,-1.2,0.1,0.8,-0.6,1003,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,5,30,0,0,-0.8,0.1,0.8,-0.4,1002,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,6,30,0,0,-0.4,0.1,0.8,-0.3,1002,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,7,30,7,6,-0.2,0.1,0.8,0.2,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,8,30,39,0,0.3,0.1,0.7,1,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,9,30,95,204,1,0.1,0.7,2.1,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,10,30,60,849,1.8,0.1,0.8,3.2,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,11,30,97,682,1.9,0.1,0.9,3.9,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,12,30,161,265,1.5,0.1,1,4.2,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,13,30,123,128,1.2,0.1,0.9,3.9,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,14,30,82,111,1,0.1,0.9,2.9,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,15,30,36,513,0.6,0.1,0.8,1,1002,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,16,30,3,29,-0.6,0.1,0.8,-0.5,1003,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,17,30,0,0,-1,0.1,0.8,-0.6,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,18,30,0,0,-1,0.1,0.8,-0.5,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,19,30,0,0,-1.1,0.1,0.8,-0.8,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,20,30,0,0,-1.6,0.1,0.8,-1.4,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,21,30,0,0,-2,0.1,0.8,-1.6,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,22,30,0,0,-2.1,0.1,0.8,-1.5,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,23,30,0,0,-2.1,0.1,0.8,-1.4,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,0,30,0,0,-2.1,0.1,0.7,-1.3,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,1,30,0,0,-2,0.1,0.8,-1.5,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,2,30,0,0,-2.2,0.1,0.8,-2,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,3,30,0,0,-2.4,0.1,0.8,-2.2,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,4,30,0,0,-2.5,0.1,0.9,-2.2,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,5,30,0,0,-2.5,0.1,0.9,-2.1,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,6,30,0,0,-2.5,0.1,0.9,-2,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,7,30,15,202,-2.4,0.1,0.8,-1.2,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,8,30,40,637,-1.7,0.1,0.8,0.6,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,9,30,50,783,-0.8,0.1,0.8,2.4,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,10,30,118,486,-0.5,0.1,1,3.6,1003,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,11,30,150,408,-0.1,0.1,1,4.2,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,12,30,152,377,0.6,0.1,0.9,4.6,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,13,30,131,348,1.3,0.1,0.9,4.5,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,14,30,96,278,2,0.1,0.8,3.5,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,15,30,48,125,1.8,0.1,0.8,1.9,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,16,30,3,31,1,0.1,0.9,1,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,17,30,0,0,1.1,0.1,0.9,1.1,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,18,30,0,0,1.1,0.1,0.9,1.1,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,19,30,0,0,0.9,0.12,0.9,0.9,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,20,30,0,0,0.9,0.12,0.8,0.9,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,21,30,0,0,0.8,0.12,0.8,0.8,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,22,30,0,0,0.7,0.12,0.8,0.7,999,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,23,30,0,0,0.7,0.12,0.7,0.7,999,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,0,30,0,0,0.6,0.12,0.7,0.7,998,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,1,30,0,0,0.5,0.12,0.6,0.6,998,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,2,30,0,0,0.5,0.12,0.6,0.5,997,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,3,30,0,0,0.4,0.12,0.5,0.5,996,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,4,30,0,0,0.4,0.12,0.3,0.5,996,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,5,30,0,0,0.4,0.12,0.1,0.4,995,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,6,30,0,0,0.3,0.12,0.1,0.4,995,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,7,30,12,60,0.4,0.12,0.2,0.8,995,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,8,30,55,317,1,0.12,0.3,1.8,994,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,9,30,74,71,1.9,0.12,0.4,2.5,993,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,10,30,93,0,2.4,0.12,0.6,2.8,991,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,11,30,66,0,2.6,0.12,0.7,2.9,990,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,12,30,57,0,2.7,0.12,0.8,2.9,989,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,13,30,57,1,2.6,0.12,1,2.7,988,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,14,30,50,0,2.3,0.12,1,2.3,988,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,15,30,24,0,1.9,0.12,0.9,1.9,988,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,16,30,1,11,1.4,0.12,0.8,1.4,990,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,17,30,0,0,1.1,0.12,0.9,1.1,990,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,18,30,0,0,0.9,0.12,1,1,991,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,19,30,0,0,0.8,0.12,1,0.9,991,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,20,30,0,0,0.7,0.12,0.9,0.7,991,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,21,30,0,0,0.5,0.12,0.9,0.5,992,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,22,30,0,0,0.3,0.12,0.9,0.3,992,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,23,30,0,0,0,0.12,0.9,0.1,993,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,0,30,0,0,-0.1,0.12,0.9,-0.1,994,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,1,30,0,0,-0.3,0.12,0.9,-0.3,995,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,2,30,0,0,-0.6,0.12,0.9,-0.5,995,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,3,30,0,0,-0.7,0.12,0.9,-0.6,995,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,4,30,0,0,-0.9,0.12,0.8,-0.7,996,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,5,30,0,0,-0.9,0.12,0.8,-0.7,996,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,6,30,0,0,-0.9,0.12,0.8,-0.6,997,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,7,30,13,37,-0.7,0.12,0.8,0.1,998,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,8,30,61,272,0.1,0.12,0.8,1.3,999,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,9,30,117,215,1,0.12,0.8,2.5,999,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,10,30,145,137,1.5,0.12,0.9,3.2,999,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,11,30,170,82,1.7,0.12,1,3.5,999,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,12,30,72,816,1.2,0.12,1.1,3.7,999,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,13,30,112,389,0.7,0.12,1.2,3.5,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,14,30,63,303,-0.1,0.12,1.3,2.7,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,15,30,25,27,-1.1,0.12,1.4,1.3,1003,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,16,30,0,3,-2.3,0.12,1.4,0,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,17,30,0,0,-3.6,0.12,1.5,-1,1006,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,18,30,0,0,-5.1,0.12,1.5,-1.5,1007,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,19,30,0,0,-6.5,0.12,1.6,-3.2,1009,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,20,30,0,0,-7.7,0.12,1.6,-4.3,1010,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,21,30,0,0,-8.9,0.12,1.7,-5.3,1011,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,22,30,0,0,-10.1,0.12,1.7,-6.2,1012,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,23,30,0,0,-10.9,0.12,1.6,-6.9,1012,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,0,30,0,0,-11.3,0.12,1.6,-7.3,1013,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,1,30,0,0,-11.7,0.12,1.5,-7.8,1014,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,2,30,0,0,-12.1,0.12,1.5,-8.3,1015,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,3,30,0,0,-12.6,0.12,1.4,-8.9,1016,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,4,30,0,0,-13.1,0.12,1.3,-9.5,1017,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,5,30,0,0,-13.7,0.12,1.3,-10.2,1018,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,6,30,0,0,-14.4,0.12,1.3,-10.5,1019,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,7,30,16,321,-14.7,0.12,1.3,-9.9,1021,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,8,30,32,762,-14.5,0.12,1.2,-8.6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,9,30,40,895,-14.2,0.12,1.2,-7.2,1021,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,10,30,44,955,-13.8,0.12,1.1,-6,1021,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,11,30,46,963,-13.3,0.12,1,-5,1020,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,12,30,97,681,-12.8,0.12,0.9,-4.4,1020,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,13,30,66,789,-12.2,0.12,0.8,-4.1,1019,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,14,30,54,692,-11.7,0.12,0.7,-4.2,1019,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,15,30,46,288,-10.6,0.12,0.7,-4.8,1019,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,16,30,3,38,-8.7,0.12,0.7,-5.3,1020,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,17,30,0,0,-8.7,0.12,0.6,-5.4,1019,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,18,30,0,0,-8.8,0.12,0.6,-5.5,1019,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,19,30,0,0,-8.8,0.12,0.5,-5.4,1019,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,20,30,0,0,-8.8,0.12,0.5,-5.2,1018,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,21,30,0,0,-8.5,0.12,0.5,-4.8,1018,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,22,30,0,0,-8.3,0.12,0.6,-4.6,1017,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,23,30,0,0,-7.9,0.12,0.6,-4.4,1017,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,0,30,0,0,-7.4,0.12,0.6,-4.1,1017,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,1,30,0,0,-6.9,0.12,0.7,-4,1016,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,2,30,0,0,-6.5,0.12,0.8,-3.8,1015,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,3,30,0,0,-6.1,0.12,0.8,-3.6,1014,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,4,30,0,0,-5.4,0.12,0.9,-3.4,1013,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,5,30,0,0,-4.7,0.12,0.9,-3.1,1012,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,6,30,0,0,-3.9,0.12,0.9,-2.7,1011,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,7,30,4,11,-3,0.12,0.9,-1.7,1010,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,8,30,14,0,-1.6,0.12,0.9,-0.2,1009,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,9,30,51,3,-0.1,0.12,0.9,1,1008,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,10,30,40,0,1,0.12,0.9,1.8,1007,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,11,30,25,0,1.7,0.12,0.8,2.2,1005,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,12,30,36,0,2.2,0.12,0.8,2.4,1004,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,13,30,47,0,2.4,0.12,0.8,2.5,1003,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,14,30,41,191,2.2,0.12,0.7,2.2,1002,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,15,30,22,0,1.8,0.12,0.7,1.8,1001,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,16,30,3,15,1.6,0.12,0.7,1.6,1000,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,17,30,0,0,1.5,0.12,0.7,1.5,999,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,18,30,0,0,1.4,0.12,0.6,1.4,998,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,19,30,0,0,1.4,0.12,0.6,1.4,996,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,20,30,0,0,1.4,0.12,0.6,1.4,995,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,21,30,0,0,1.4,0.12,0.5,1.4,993,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,22,30,0,0,1.2,0.12,0.5,1.2,992,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,23,30,0,0,1.1,0.12,0.5,1.1,991,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,0,30,0,0,0.9,0.12,0.4,0.9,990,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,1,30,0,0,0.8,0.12,0.3,0.8,989,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,2,30,0,0,0.7,0.12,0.2,0.7,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,3,30,0,0,0.6,0.12,0.3,0.6,985,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,4,30,0,0,0.6,0.12,0.5,0.6,984,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,5,30,0,0,0.6,0.12,0.6,0.8,983,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,6,30,0,0,0.9,0.12,0.7,1.1,982,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,7,30,13,64,1.4,0.12,1,1.4,982,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,8,30,52,512,1.3,0.12,1.3,1.7,982,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,9,30,100,392,1.4,0.12,1.4,2.2,982,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,10,30,142,335,1.5,0.12,1.6,2.6,982,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,11,30,92,14,1.5,0.12,1.7,2.7,982,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,12,30,137,10,1.2,0.12,1.7,2.8,982,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,13,30,77,0,1.1,0.12,1.6,2.8,983,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,14,30,21,0,0.8,0.12,1.6,2.5,984,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,15,30,8,0,0.3,0.12,1.6,1.8,984,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,16,30,1,8,0,0.12,1.6,1.3,985,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,17,30,0,0,-0.2,0.12,1.6,1.1,986,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,18,30,0,0,-0.4,0.12,1.5,1,986,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,19,30,0,0,-0.7,0.12,1.5,0.5,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,20,30,0,0,-1.2,0.12,1.5,0,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,21,30,0,0,-1.7,0.12,1.4,-0.5,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,22,30,0,0,-2.2,0.12,1.4,-1,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,23,30,0,0,-2.7,0.12,1.3,-1.3,986,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,0,30,0,0,-3,0.12,1.3,-1.5,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,1,30,0,0,-3.2,0.12,1.3,-1.7,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,2,30,0,0,-3.3,0.12,1.2,-1.8,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,3,30,0,0,-3.4,0.12,1.2,-1.8,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,4,30,0,0,-3.3,0.12,1.2,-1.7,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,5,30,0,0,-3.3,0.12,1.2,-1.7,987,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,6,30,0,0,-3.4,0.12,1.1,-1.7,988,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,7,30,5,15,-3.4,0.12,1.2,-1.3,989,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,8,30,46,0,-3.4,0.12,1.2,-0.8,989,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,9,30,120,103,-3.6,0.12,1.3,-0.6,990,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,10,30,161,151,-4,0.12,1.4,-0.6,990,N/A,,,,,,,,,,,,,,,,,,,,,,
2019,1,10,11,30,162,37,-4.5,0.12,1.5,-0.7,990,N/A,,,,,,,,,,,,,,,,,,,,,,
