Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,,,,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
2017,1,1,0,30,0,0,-9,0.14,2.2,-2,810,N/A,,,NSRDB,489135,-,-,-,39.73,-104.82,-7,1644,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
2017,1,1,1,30,0,0,-10,0.14,2.3,-2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,2,30,0,0,-10,0.14,2.2,-2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,3,30,0,0,-10,0.14,2.2,-3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,4,30,0,0,-10,0.14,2.2,-3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,5,30,0,0,-11,0.14,2.4,-3,810,N/A,,DHI,DNI,DNI/DHI,higher means more direct sun rather than diffuse,,,,,,,,,,,,,,,,,
2017,1,1,6,30,0,0,-11,0.14,2.9,-4,810,N/A,,60.02294521,263.0812785,4.383011824,,,,,,,,,,,,,,,,,,
2017,1,1,7,30,0,0,-11,0.14,3.9,-2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,8,30,37,702,-10,0.14,4.7,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,9,30,49,870,-10,0.14,5.2,2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,10,30,55,944,-10,0.14,5.6,5,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,11,30,57,973,-10,0.14,5.5,6,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,12,30,57,971,-9,0.14,5.1,7,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,13,30,89,715,-9,0.14,4.2,6,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,14,30,69,678,-7,0.14,2.3,4,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,15,30,48,550,-6,0.14,0.6,1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,16,30,19,0,-7,0.14,0.5,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,17,30,0,0,-7,0.14,1,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,18,30,0,0,-7,0.14,1.5,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,19,30,0,0,-7,0.14,1.8,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20,30,0,0,-8,0.14,2,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,21,30,0,0,-8,0.14,1.9,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,22,30,0,0,-8,0.14,1.9,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,23,30,0,0,-8,0.14,2,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,0,30,0,0,-8,0.14,2.2,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,1,30,0,0,-8,0.14,2.3,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,2,30,0,0,-8,0.14,2.2,-1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,3,30,0,0,-9,0.14,2.2,-1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,4,30,0,0,-9,0.14,2.3,-2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,5,30,0,0,-10,0.14,2.6,-2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,6,30,0,0,-10,0.14,3.3,-2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,7,30,0,0,-10,0.14,4.3,-1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,8,30,33,752,-9,0.14,4.9,1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,9,30,45,900,-9,0.14,5.6,4,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,10,30,103,642,-9,0.14,6.5,6,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,11,30,136,591,-10,0.14,6.5,7,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,12,30,124,642,-10,0.14,6.1,7,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,13,30,72,794,-10,0.14,4.9,6,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,14,30,106,457,-8,0.14,3,4,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,15,30,62,387,-7,0.14,1.2,1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,16,30,18,0,-8,0.14,0.4,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,17,30,0,0,-8,0.14,1,-1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,18,30,0,0,-8,0.14,1.7,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,19,30,0,0,-8,0.14,1.7,-4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,20,30,0,0,-8,0.14,1.4,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,21,30,0,0,-9,0.14,1.3,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,22,30,0,0,-9,0.14,1.3,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,23,30,0,0,-10,0.14,1.4,-6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,0,30,0,0,-10,0.14,1.5,-6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,1,30,0,0,-10,0.14,1.3,-6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,2,30,0,0,-10,0.14,1,-7,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,3,30,0,0,-11,0.14,0.8,-7,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,4,30,0,0,-11,0.14,0.6,-7,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,5,30,0,0,-11,0.14,0.4,-8,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,6,30,0,0,-11,0.14,0.5,-8,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,7,30,0,0,-12,0.14,0.6,-7,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,8,30,58,405,-11,0.14,0.9,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,9,30,84,567,-11,0.14,1.7,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,10,30,101,651,-11,0.14,2.1,-2,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,11,30,167,471,-11,0.14,1.8,0,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,12,30,130,617,-11,0.14,1.2,0,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,13,30,152,442,-11,0.14,1,0,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,14,30,73,699,-11,0.14,1.3,0,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,15,30,48,638,-11,0.14,1.7,-1,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,16,30,24,0,-10,0.14,1.8,-2,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,17,30,0,0,-10,0.14,1.6,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,18,30,0,0,-10,0.14,1.1,-4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,19,30,0,0,-10,0.14,0.8,-4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,20,30,0,0,-10,0.14,1,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,21,30,0,0,-10,0.14,1.5,-6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,22,30,0,0,-10,0.14,1.9,-6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,23,30,0,0,-10,0.14,1.9,-6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,0,30,0,0,-10,0.14,1.9,-7,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,1,30,0,0,-10,0.14,2,-7,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,2,30,0,0,-11,0.14,2,-8,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,3,30,0,0,-11,0.14,1.7,-8,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,4,30,0,0,-12,0.14,1.3,-9,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,5,30,0,0,-12,0.14,1,-9,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,6,30,0,0,-12,0.14,0.8,-10,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,7,30,0,0,-13,0.14,1.2,-9,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,8,30,34,0,-12,0.14,1.8,-7,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,9,30,68,0,-12,0.14,2.2,-5,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,10,30,180,216,-11,0.14,2.6,-3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,11,30,213,163,-10,0.14,2.7,-3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,12,30,212,106,-11,0.14,2.4,-3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,13,30,165,29,-11,0.14,2,-4,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,14,30,84,0,-11,0.14,1.7,-5,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,15,30,45,0,-12,0.14,1.8,-7,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,16,30,6,0,-13,0.14,2.1,-9,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,17,30,0,0,-14,0.87,2.5,-10,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,18,30,0,0,-15,0.87,2.9,-11,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,19,30,0,0,-16,0.87,3.3,-12,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,20,30,0,0,-17,0.87,3.4,-13,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,21,30,0,0,-18,0.87,3,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,22,30,0,0,-19,0.87,2.8,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,4,23,30,0,0,-19,0.87,3,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,0,30,0,0,-19,0.87,3.1,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,1,30,0,0,-19,0.87,3.6,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,2,30,0,0,-19,0.87,4.3,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,3,30,0,0,-20,0.87,4.7,-15,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,4,30,0,0,-20,0.87,4.8,-15,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,5,30,0,0,-21,0.87,4.4,-16,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,6,30,0,0,-21,0.87,3.6,-16,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,7,30,0,0,-21,0.87,2.9,-15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,8,30,71,80,-20,0.87,2.6,-14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,9,30,132,130,-20,0.87,2.8,-13,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,10,30,157,24,-19,0.87,3.4,-12,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,11,30,202,67,-18,0.87,3.7,-12,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,12,30,200,56,-18,0.87,3.7,-12,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,13,30,187,94,-18,0.87,3.7,-12,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,14,30,142,88,-19,0.87,3.4,-12,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,15,30,80,75,-19,0.87,2.8,-13,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,16,30,15,0,-19,0.87,2,-13,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,17,30,0,0,-20,0.87,1.2,-14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,18,30,0,0,-21,0.87,0.6,-14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,19,30,0,0,-21,0.87,0.6,-14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,20,30,0,0,-21,0.87,1,-14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,21,30,0,0,-22,0.87,1.3,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,22,30,0,0,-22,0.87,1.5,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,5,23,30,0,0,-22,0.87,1.5,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,0,30,0,0,-22,0.87,1.6,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,1,30,0,0,-22,0.87,1.6,-14,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,2,30,0,0,-23,0.87,1.2,-14,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,3,30,0,0,-23,0.87,0.8,-15,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,4,30,0,0,-23,0.87,0.4,-16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,5,30,0,0,-23,0.87,0.5,-16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,6,30,0,0,-24,0.87,1,-17,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,7,30,0,0,-24,0.87,1.7,-16,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,8,30,63,11,-23,0.87,2.2,-12,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,9,30,120,26,-20,0.87,2.1,-8,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,10,30,60,1007,-20,0.87,2.2,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,11,30,65,1031,-19,0.87,2.8,-4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,12,30,66,1026,-18,0.87,3.3,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,13,30,62,998,-17,0.87,3.4,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,14,30,55,936,-16,0.87,2.9,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,15,30,41,804,-15,0.87,1.9,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,16,30,16,429,-17,0.87,1.2,-8,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,17,30,0,0,-19,0.87,1.4,-9,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,18,30,0,0,-20,0.87,1.9,-11,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,19,30,0,0,-20,0.87,2.3,-12,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,20,30,0,0,-21,0.87,2.6,-13,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,21,30,0,0,-21,0.87,2.8,-13,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,22,30,0,0,-21,0.87,2.9,-13,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,6,23,30,0,0,-21,0.87,2.9,-13,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,0,30,0,0,-21,0.87,2.9,-13,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,1,30,0,0,-21,0.87,2.7,-13,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,2,30,0,0,-21,0.87,2.5,-12,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,3,30,0,0,-21,0.87,2.3,-12,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,4,30,0,0,-21,0.87,2,-11,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,5,30,0,0,-21,0.87,1.7,-11,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,6,30,0,0,-21,0.87,1.4,-11,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,7,30,0,0,-21,0.87,1.5,-10,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,8,30,39,758,-18,0.87,2,-7,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,9,30,55,907,-15,0.87,2.3,-3,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,10,30,167,335,-13,0.87,1.9,-1,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,11,30,189,380,-12,0.87,1.2,0,830,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,12,30,71,991,-11,0.87,0.6,1,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,13,30,105,659,-10,0.87,0.4,2,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,14,30,62,728,-10,0.87,0.7,1,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,15,30,45,749,-10,0.87,1.1,-1,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,16,30,34,0,-12,0.87,1.5,-4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,17,30,0,0,-14,0.87,1.9,-6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,18,30,0,0,-14,0.87,2.5,-6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,19,30,0,0,-12,0.87,3,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,20,30,0,0,-11,0.87,3.4,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,21,30,0,0,-11,0.87,3.4,-5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,22,30,0,0,-10,0.87,3.2,-4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,7,23,30,0,0,-10,0.87,3.4,-4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,0,30,0,0,-9,0.87,4.2,-4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,1,30,0,0,-9,0.87,4.8,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,2,30,0,0,-9,0.87,4.7,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,3,30,0,0,-9,0.87,4.1,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,4,30,0,0,-8,0.87,3.7,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,5,30,0,0,-8,0.87,3.3,-3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,6,30,0,0,-8,0.87,2.8,-2,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,7,30,0,0,-8,0.87,2.5,-1,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,8,30,62,294,-6,0.87,2,1,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,9,30,116,350,-4,0.87,1.5,3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,10,30,137,511,-3,0.87,1.5,5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,11,30,186,401,-2,0.87,1.4,6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,12,30,126,649,-2,0.87,1,7,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,13,30,105,666,0,0.87,0.8,6,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,14,30,111,486,0,0.87,0.8,5,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,15,30,67,413,0,0.87,0.9,4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,16,30,28,0,-2,0.87,1,2,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,17,30,0,0,-3,0.14,1.2,1,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,18,30,0,0,-3,0.14,1.4,1,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,19,30,0,0,-3,0.14,1.8,1,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,20,30,0,0,-3,0.14,2.1,2,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,21,30,0,0,-2,0.14,2.4,3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,22,30,0,0,-2,0.14,3,4,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,8,23,30,0,0,-1,0.14,3.9,3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,0,30,0,0,-1,0.14,5,3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,1,30,0,0,-1,0.14,5.9,3,820,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,2,30,0,0,0,0.14,6.4,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,3,30,0,0,0,0.14,6.6,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,4,30,0,0,0,0.14,6.7,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,5,30,0,0,-1,0.14,6.8,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,6,30,0,0,-1,0.14,7,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,7,30,0,0,0,0.14,7.6,4,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,8,30,62,0,0,0.14,8.4,6,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,9,30,118,19,0,0.14,9,8,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,10,30,134,531,0,0.14,10.1,10,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,11,30,184,413,0,0.14,11.5,11,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,12,30,141,598,0,0.14,11.4,12,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,13,30,154,475,0,0.14,10.1,11,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,14,30,129,368,0,0.14,8.8,9,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,15,30,74,334,0,0.14,7.5,6,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,16,30,19,173,0,0.14,6.7,4,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,17,30,0,0,-1,0.14,6.3,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,18,30,0,0,-1,0.14,5.9,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,19,30,0,0,-1,0.14,5.6,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,20,30,0,0,-2,0.14,5.2,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,21,30,0,0,-2,0.14,5.3,2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,22,30,0,0,-2,0.14,5.1,2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,9,23,30,0,0,-3,0.14,3.9,1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,0,30,0,0,-3,0.14,3.1,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,1,30,0,0,-5,0.14,3.4,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,2,30,0,0,-6,0.14,3.6,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,3,30,0,0,-8,0.14,3.4,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,4,30,0,0,-8,0.14,2.8,-1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,5,30,0,0,-9,0.14,2.3,-2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,6,30,0,0,-9,0.14,2.2,-2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,7,30,0,0,-9,0.14,2.9,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,8,30,36,725,-8,0.14,4.3,2,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,9,30,47,875,-7,0.14,5.6,5,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,10,30,84,739,-6,0.14,6.5,6,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,11,30,109,717,-6,0.14,7.3,7,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,12,30,62,954,-6,0.14,8,8,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,13,30,58,939,-6,0.14,8.1,7,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,14,30,124,401,-6,0.14,7.4,6,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,15,30,37,782,-6,0.14,6,3,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,16,30,17,445,-6,0.14,4.9,1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,17,30,0,0,-6,0.14,4.5,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,18,30,0,0,-6,0.14,4.4,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,19,30,0,0,-6,0.14,4.4,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,20,30,0,0,-6,0.14,4.6,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,21,30,0,0,-6,0.14,5.1,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,22,30,0,0,-6,0.14,5.9,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,10,23,30,0,0,-6,0.14,6.7,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,0,30,0,0,-6,0.14,7.2,0,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,1,30,0,0,-6,0.14,7.3,1,810,N/A,,,,,,,,,,,,,,,,,,,,,,
2017,1,11,2,30,0,0,-5,0.14,6.9,1,800,N/A,,,,,,,,,,,,,,,,,,,,,,
